ID,Time_zone,Geo_enabled,Followers,Date
7.24862E+17,Atlantic Time (Canada),0,388,26
7.18625E+16,null,0,388,26
7.18624E+14,null,0,827,26
7.18626E+16,Central Time (US & Canada),0,14,26
7.18626E+16,Edinburgh,0,1971,26
7.18629E+14,Riga,0,19,26
7.18626E+16,null,0,2742,26
7.18626E+16,null,0,191,26
7.18626E+16,null,0,14361,26
7.18626E+16,Jerusalem,1,83869,26
7.18626E+16,null,1,49,26
7.18638E+15,Pacific Time (US & Canada),0,1677,26
7.18627E+16,Beijing,0,94049,26
7.18628E+16,London,0,2228,26
7.24863E+17,null,0,888442,26
7.18628E+16,null,1,7777,26
7.24863E+17,Pacific Time (US & Canada),0,94559,26
7.1863E+16,Pacific Time (US & Canada),0,79,26
7.1863E+16,Berlin,0,338,26
7.24863E+17,Brussels,0,226,26
7.24863E+17,null,0,5876,26
7.24863E+17,Caracas,0,977,26
7.24863E+17,null,1,1316,26
7.24863E+17,Pacific Time (US & Canada),0,29,26
7.24863E+17,null,0,104,26
7.24863E+17,null,0,406,26
7.24863E+17,null,0,248,26
7.24863E+17,null,0,21,26
7.18631E+16,Eastern Time (US & Canada),0,1229,26
7.18631E+16,Nairobi,0,240,26
7.24863E+17,null,0,1382,26
7.24863E+17,Brasilia,1,72,26
7.24863E+17,null,0,213,26
7.24863E+17,null,1,572,26
7.18632E+16,null,1,22,26
7.24863E+17,null,1,82,26
7.24863E+17,null,0,44,26
7.18633E+16,null,0,1722,26
7.18633E+16,null,0,66,26
7.24863E+17,Mexico City,1,35,26
7.18633E+16,Athens,1,2217,26
7.24863E+17,Edinburgh,0,901,26
7.18633E+16,Berlin,1,4,26
7.24863E+17,null,0,95,26
7.24863E+17,Mexico City,0,116,26
7.24863E+17,Greenland,1,580,26
7.24863E+17,Greenland,0,212,26
7.24863E+17,null,1,588,26
7.18635E+16,null,1,69,26
7.24864E+17,Central Time (US & Canada),1,9708,26
7.24864E+17,null,1,14,26
7.24864E+17,Pacific Time (US & Canada),1,19,26
7.24864E+17,Melbourne,1,675,26
7.18637E+16,Pretoria,1,25,26
7.24864E+17,Pacific Time (US & Canada),0,4,26
7.18638E+16,Arizona,0,247,26
7.24864E+17,Mountain Time (US & Canada),0,1277,26
7.24864E+17,Paris,0,111,26
7.24864E+17,Mountain Time (US & Canada),0,160,26
7.24864E+17,null,0,473,26
7.24864E+17,null,1,321,26
7.24864E+17,null,0,69,26
7.24864E+17,null,0,2217,26
7.24864E+17,null,0,222,26
7.18639E+16,null,1,2941,26
7.24864E+17,Pacific Time (US & Canada),1,966,26
7.24864E+17,Central Time (US & Canada),1,839,26
7.24864E+17,null,0,78,26
7.1864E+16,null,1,473,26
7.24864E+17,null,1,52688,26
7.1864E+16,null,1,94,26
7.24864E+17,Zagreb,0,480,26
7.24864E+17,Zagreb,1,467,26
7.24864E+17,New Delhi,0,225,26
7.18641E+16,Athens,0,34,26
7.18641E+15,Mexico City,0,2217,26
7.24864E+17,Pacific Time (US & Canada),1,696,26
7.24864E+17,Central Time (US & Canada),0,815,26
7.24864E+17,Athens,0,4,26
7.24864E+17,null,0,285,26
7.18643E+16,null,0,70,26
7.18643E+16,Pacific Time (US & Canada),0,94,26
7.18643E+16,Mumbai,0,250,26
7.18643E+16,Baghdad,0,24,26
7.24864E+17,null,1,307,26
7.24864E+17,null,0,87,26
7.24864E+17,null,0,606,26
7.24864E+17,Eastern Time (US & Canada),0,79,26
7.24864E+17,null,0,4,26
7.18643E+16,null,0,2027,26
7.18644E+16,Santiago,0,22,26
7.24864E+17,null,1,8169,26
7.24864E+17,null,0,8169,26
7.24864E+17,null,0,977,26
7.24864E+17,null,0,473,26
7.24864E+17,null,0,29,26
7.24864E+17,null,0,39,26
7.18644E+16,Greenland,0,5998,26
7.24864E+17,Pacific Time (US & Canada),1,714,26
7.24864E+17,null,0,48,26
7.24864E+17,null,1,155,26
7.24865E+17,null,0,293,26
7.24865E+17,New Delhi,0,166,26
7.18646E+16,Eastern Time (US & Canada),1,1092,26
7.24865E+17,Santiago,0,590,26
7.24865E+17,Eastern Time (US & Canada),0,83,26
7.24865E+17,Brasilia,0,8866,26
7.24865E+17,null,0,1924,26
7.24865E+17,null,0,644,26
7.24865E+17,Santiago,0,3619,26
7.18649E+16,null,0,214,26
7.24865E+17,null,0,88,26
7.24865E+17,Pacific Time (US & Canada),0,2665,26
7.24865E+17,null,0,33,26
7.18649E+16,null,1,344,26
7.24865E+17,null,0,341,26
7.24865E+17,null,0,247,26
7.24865E+17,null,0,213,26
7.24865E+17,null,0,89,26
7.18649E+16,Eastern Time (US & Canada),0,followers_count,26
7.24865E+17,null,0,793,26
7.24865E+17,null,0,709,26
7.18649E+16,Pacific Time (US & Canada),1,196,26
7.24865E+17,Madrid,0,723,26
7.1865E+16,Paris,1,52688,26
7.24865E+17,null,0,79,26
7.24865E+17,null,0,4,26
7.24865E+17,null,0,85,26
7.24865E+17,Brasilia,0,326,26
7.18653E+16,null,1,171,26
7.24865E+17,Madrid,1,1015,26
7.24865E+17,null,1,326,26
7.24865E+17,null,1,171,26
7.24865E+17,null,0,293,26
7.24865E+17,null,0,473,26
7.24866E+17,Hawaii,0,1924,26
7.24866E+17,Chennai,0,3619,26
7.24866E+17,Athens,0,155,26
7.24866E+17,Paris,0,204,26
7.24866E+17,null,0,804,26
7.24866E+17,null,0,66,26
7.24866E+17,null,0,1254,26
7.18656E+15,null,0,89,26
7.24866E+17,null,0,1201,26
7.24866E+17,Amsterdam,0,38,26
7.24866E+17,null,0,4087,26
7.18659E+16,null,0,196,26
7.24866E+17,Pacific Time (US & Canada),1,793,26
7.18659E+16,null,1,323,26
7.24866E+17,null,0,473,26
7.18659E+16,Chennai,1,367,26
7.24866E+17,null,0,303,26
7.24866E+17,Central Time (US & Canada),0,491,26
7.24866E+17,London,0,1318,26
7.24866E+17,Madrid,0,4909,26
7.24866E+17,null,0,150,26
7.18659E+16,Paris,0,51,26
7.24866E+17,Brasilia,1,672,26
7.24866E+17,null,0,796,26
7.24866E+17,Eastern Time (US & Canada),0,391,26
7.24866E+17,Mountain Time (US & Canada),0,345,26
7.24866E+17,Pacific Time (US & Canada),0,104,26
7.24866E+17,null,0,28,26
7.24866E+17,null,1,433,26
7.24866E+17,null,0,536,26
7.24866E+17,null,0,223,26
7.24866E+17,null,0,114,26
7.18663E+15,null,0,224,26
7.18663E+15,Madrid,0,38,26
7.24866E+17,Pacific Time (US & Canada),0,15200,26
7.24866E+17,null,0,1173,26
7.24867E+17,Nairobi,1,612,26
7.24867E+17,null,1,9521,26
7.24867E+17,null,1,9521,26
7.18666E+16,Pacific Time (US & Canada),1,473,26
7.24867E+17,Hanoi,0,94,26
7.24867E+17,null,0,268,26
7.24867E+17,Yakutsk,1,1598,26
7.24867E+17,New Delhi,1,1444,26
7.24867E+17,Eastern Time (US & Canada),0,15200,26
7.18669E+16,Riyadh,0,36,26
7.24867E+17,Riyadh,1,74,26
7.24867E+17,null,1,457,26
7.24867E+17,Amsterdam,0,1093,26
7.18669E+16,Vienna,0,11034,26
7.24867E+17,null,0,87,26
7.24867E+17,null,0,16387,26
7.24867E+17,Paris,0,1886,26
7.24867E+17,null,0,33369,26
7.1867E+15,Tehran,1,155,26
7.24867E+17,null,0,39,26
7.24867E+17,null,0,1146,26
7.24867E+17,London,0,82,26
7.18671E+16,Mumbai,1,38,26
7.24867E+17,null,0,4469,26
7.24867E+17,Central Time (US & Canada),1,22,26
7.18672E+16,null,0,70,26
7.24867E+17,Athens,1,1219,26
7.24867E+17,null,1,4727,26
7.18672E+15,Athens,0,132,26
7.18673E+16,La Paz,0,29,26
7.24867E+17,Pretoria,0,348,26
7.24867E+17,Pacific Time (US & Canada),1,678,26
7.18674E+15,Chennai,1,180,26
7.18675E+16,null,0,1708,26
7.24868E+17,null,1,200,26
7.24868E+17,Brasilia,1,70,26
7.24868E+17,Pacific Time (US & Canada),1,599,26
7.18676E+16,null,0,1652,26
7.24868E+17,Riyadh,0,3663619,26
7.24868E+17,null,0,732,26
7.24868E+17,null,0,138,26
7.18676E+16,Zagreb,1,210,26
7.24868E+17,Paris,1,473,26
7.24868E+17,Bern,1,384,26
7.24868E+17,null,0,122,26
7.24868E+17,Amsterdam,0,103,26
7.24868E+17,Amsterdam,0,2230,26
7.24868E+17,Dublin,0,2148,26
7.24868E+17,Hawaii,0,32,26
7.24868E+17,Quito,0,4087,26
7.24868E+17,null,1,732,26
7.24868E+17,Amsterdam,0,1556,26
7.24868E+17,null,0,11242,26
7.24868E+17,Hawaii,0,3050,26
7.24868E+17,Amsterdam,1,704,26
7.24868E+17,null,0,30319,26
7.24868E+17,Eastern Time (US & Canada),1,10057,26
7.24868E+17,null,1,4883,26
7.24868E+17,Pacific Time (US & Canada),0,272,26
7.24868E+17,Pacific Time (US & Canada),1,302,26
7.24868E+17,Bangkok,1,76,26
7.18682E+15,null,0,22,26
7.24868E+17,Pacific Time (US & Canada),0,1323,26
7.24868E+17,Nairobi,0,224,26
7.18683E+16,null,1,18,26
7.18683E+16,Pretoria,0,26,26
7.24868E+17,Eastern Time (US & Canada),0,42,26
7.24868E+17,null,0,423,26
7.24868E+17,Pacific Time (US & Canada),0,349,26
7.24868E+17,null,0,527,26
7.24868E+17,Madrid,1,468,26
7.18684E+16,null,0,49,26
7.24868E+17,Pacific Time (US & Canada),0,8,26
7.24868E+17,null,0,5,26
7.24868E+17,Pacific Time (US & Canada),1,24,26
7.24868E+17,Pacific Time (US & Canada),1,31,26
7.24869E+17,Eastern Time (US & Canada),1,71,26
7.18685E+16,null,1,53,26
7.18686E+16,London,0,70,26
7.24869E+17,Central Time (US & Canada),0,206,26
7.24869E+17,null,0,993,26
7.24869E+17,Hawaii,0,32,26
7.24869E+17,Jerusalem,1,164,26
7.24869E+17,null,0,1212,26
7.24869E+17,Pacific Time (US & Canada),0,17,26
7.24869E+17,null,0,14,26
7.18688E+16,null,0,174,26
7.24869E+17,Pacific Time (US & Canada),0,15,26
7.24869E+17,null,0,440,26
7.24869E+17,Alaska,0,255,26
7.24869E+17,Pacific Time (US & Canada),1,8,26
7.24869E+17,null,0,306,26
7.24869E+17,null,0,7,26
7.24869E+17,null,0,3613,26
7.24869E+17,Eastern Time (US & Canada),0,323,26
7.24869E+17,Edinburgh,0,43,26
7.18689E+16,null,0,136,26
7.24869E+17,Pacific Time (US & Canada),0,139,26
7.24869E+17,null,0,277,26
7.24869E+17,Pacific Time (US & Canada),0,6,26
7.18691E+16,null,0,6,26
7.24869E+17,null,1,7,26
7.24869E+17,Pacific Time (US & Canada),0,388,26
7.24869E+17,Pacific Time (US & Canada),0,12,26
7.24869E+17,null,1,125,26
7.24869E+17,Pacific Time (US & Canada),1,6,26
7.24869E+17,Tokyo,0,17,26
7.18692E+16,Madrid,0,50,26
7.18693E+15,null,0,45,26
7.18693E+15,Alaska,0,12,26
7.18693E+16,null,1,189,26
7.18693E+16,Pacific Time (US & Canada),0,13,26
7.18693E+15,Amsterdam,0,7,26
7.24869E+17,Pacific Time (US & Canada),1,24,26
7.24869E+17,Pacific Time (US & Canada),0,9,26
7.24869E+17,null,1,16,26
7.24869E+17,Central Time (US & Canada),0,24,26
7.24869E+17,Pacific Time (US & Canada),0,46,26
7.24869E+17,Pacific Time (US & Canada),0,18,26
7.18694E+16,Jakarta,0,16,26
7.24869E+17,Kuala Lumpur,0,22,26
7.24869E+17,Caracas,0,19,26
7.24869E+17,Pacific Time (US & Canada),0,4245,26
7.24869E+17,null,0,5,26
7.24869E+17,Brussels,0,597,26
7.2487E+17,Pacific Time (US & Canada),1,26,26
7.2487E+17,Mexico City,0,7,26
7.2487E+17,Central Time (US & Canada),0,9,26
7.2487E+17,null,0,28,26
7.2487E+17,null,0,11,26
7.2487E+17,Pacific Time (US & Canada),1,77,26
7.2487E+17,New Delhi,0,14,26
7.2487E+17,null,0,72,26
7.2487E+17,null,0,26,26
7.2487E+17,null,0,5,26
7.18697E+16,Pacific Time (US & Canada),1,12,26
7.2487E+17,null,0,37,26
7.2487E+17,Pacific Time (US & Canada),1,6,26
7.2487E+17,Pacific Time (US & Canada),0,6,26
7.18698E+16,null,0,56,26
7.2487E+17,null,1,16,26
7.2487E+17,null,0,32,26
7.2487E+17,Pacific Time (US & Canada),0,3220,26
7.18699E+16,Madrid,1,13050,26
7.187E+16,Central Time (US & Canada),0,17,26
7.2487E+17,null,0,203,26
7.2487E+17,Nairobi,0,9,26
7.2487E+17,Pacific Time (US & Canada),1,1244,26
7.187E+16,null,0,197,26
7.2487E+17,Mexico City,1,115,26
7.18701E+16,Istanbul,0,189,26
7.2487E+17,null,0,236,26
7.2487E+17,Rome,0,78,26
7.2487E+17,Harare,0,236,26
7.2487E+17,Rome,0,14162,26
7.2487E+17,null,0,164,26
7.2487E+17,Pacific Time (US & Canada),0,49,26
7.2487E+17,Pacific Time (US & Canada),0,202,26
7.2487E+17,Chennai,1,30,26
7.2487E+17,Buenos Aires,1,49,26
7.2487E+17,null,0,33,26
7.18703E+15,null,0,12,26
7.18703E+15,Mid-Atlantic,0,28,26
7.2487E+17,null,0,13,26
7.2487E+17,Paris,0,44,26
7.2487E+17,Singapore,0,92,26
7.18703E+16,Pacific Time (US & Canada),0,12321,26
7.2487E+17,Pacific Time (US & Canada),1,12370,26
7.18704E+16,Pacific Time (US & Canada),1,12617,26
7.2487E+17,null,0,27,26
7.18705E+16,Caracas,0,2504,26
7.18705E+16,null,0,732,26
7.24871E+17,Pacific Time (US & Canada),1,2415,26
7.24871E+17,Athens,0,17,26
7.24871E+17,null,0,52688,26
7.24871E+17,null,0,1331,26
7.24871E+17,null,1,124,26
7.24871E+17,Central Time (US & Canada),0,1287,26
7.18706E+16,Eastern Time (US & Canada),0,12695,26
7.24871E+17,null,0,4199,26
7.18706E+16,null,1,4215,26
7.24871E+17,Hawaii,0,203,26
7.24871E+17,Istanbul,0,3967,26
7.24871E+17,null,0,60524,26
7.24871E+17,null,0,9783,26
7.24871E+17,null,0,3988,26
7.24871E+17,null,0,3967,26
7.24871E+17,Pacific Time (US & Canada),0,10808,26
7.24871E+17,null,1,14,26
7.24871E+17,null,0,4111,26
7.24871E+17,Pacific Time (US & Canada),1,1127,26
7.24871E+17,Mountain Time (US & Canada),0,2309,26
7.24871E+17,Pacific Time (US & Canada),1,4031,26
7.24871E+17,Pacific Time (US & Canada),1,2356,26
7.24871E+17,Quito,1,3979,26
7.24871E+17,null,0,2290,26
7.24871E+17,Athens,0,2287,26
7.24871E+17,Singapore,1,2328,26
7.24871E+17,Athens,0,834,26
7.24871E+17,Edinburgh,1,4064,26
7.24871E+17,null,0,943,26
7.24871E+17,Quito,0,163,26
7.24871E+17,Pacific Time (US & Canada),0,33,26
7.24871E+17,Mexico City,0,8084,26
7.1871E+16,Pacific Time (US & Canada),0,298,26
7.24871E+17,Hawaii,0,5590,26
7.24871E+17,Quito,0,922,26
7.24871E+17,null,1,7028,26
7.24871E+17,null,1,24,26
7.24871E+17,null,1,14804,26
7.24871E+17,Pacific Time (US & Canada),1,4441,26
7.24871E+17,null,0,4311,26
7.24871E+17,Rome,0,396,26
7.24871E+17,Central Time (US & Canada),0,205,26
7.24871E+17,Atlantic Time (Canada),1,604,26
7.24871E+17,Pacific Time (US & Canada),0,153,26
7.24871E+17,Atlantic Time (Canada),0,157,26
7.24871E+17,Pacific Time (US & Canada),0,286,26
7.24871E+17,null,0,1981,26
7.24871E+17,Pacific Time (US & Canada),0,68,26
7.24871E+17,Quito,1,88,26
7.24871E+17,Pacific Time (US & Canada),1,780,26
7.24871E+17,Pacific Time (US & Canada),0,364,26
7.18716E+16,null,0,293,26
7.24872E+17,null,1,186,26
7.18716E+16,Alaska,1,35,26
7.24872E+17,Beijing,1,41,26
7.24872E+17,Beijing,1,32,26
7.24872E+17,null,0,39,26
7.24872E+17,null,0,33,26
7.24872E+17,Mountain Time (US & Canada),1,19,26
7.18718E+16,Chennai,0,66,26
7.24872E+17,London,0,21,26
7.24872E+17,Beijing,0,34,26
7.24872E+17,Eastern Time (US & Canada),0,29,26
7.24872E+17,null,0,24,26
7.24872E+17,Prague,0,22,26
7.24872E+17,null,0,18,26
7.24872E+17,null,0,13,26
7.24872E+17,Santiago,0,96,26
7.24872E+17,null,1,11957,26
7.24872E+17,Pacific Time (US & Canada),0,29067,26
7.18719E+15,Pacific Time (US & Canada),1,272,26
7.24872E+17,Pacific Time (US & Canada),0,29236,26
7.18719E+15,null,0,355,26
7.24872E+17,Caracas,0,59,26
7.24872E+17,null,1,52,26
7.24872E+17,Pacific Time (US & Canada),1,9,26
7.1872E+16,Pacific Time (US & Canada),1,102,26
7.24872E+17,GMT-8,0,67,26
7.24872E+17,null,0,58,26
7.24872E+17,Nairobi,0,18,26
7.24872E+17,Madrid,0,17,26
7.24872E+17,null,0,28,26
7.18721E+16,Central America,0,24,26
7.24872E+17,Quito,0,11219,26
7.24872E+17,null,0,135,26
7.24872E+17,Pacific Time (US & Canada),0,1453,26
7.24872E+17,null,0,followers_count,26
7.18722E+15,Pacific Time (US & Canada),0,199,26
7.24872E+17,Pacific Time (US & Canada),0,181,26
7.24872E+17,null,0,343,26
7.24872E+17,null,0,343,26
7.24872E+17,null,0,followers_count,26
7.24872E+17,Pacific Time (US & Canada),0,434,26
7.24872E+17,Pacific Time (US & Canada),0,343,26
7.24872E+17,Pacific Time (US & Canada),0,71,26
7.24872E+17,Pacific Time (US & Canada),0,343,26
7.18722E+15,Pacific Time (US & Canada),0,150,26
7.18722E+16,null,0,343,26
7.24872E+17,Pacific Time (US & Canada),0,688,26
7.18722E+16,Pacific Time (US & Canada),0,3710,26
7.24872E+17,Pacific Time (US & Canada),0,314,26
7.24872E+17,Pacific Time (US & Canada),0,90,26
7.18722E+16,null,0,343,26
7.24872E+17,Pacific Time (US & Canada),0,2681,26
7.24872E+17,Pacific Time (US & Canada),1,11,26
7.24872E+17,Pacific Time (US & Canada),0,42,26
7.24872E+17,Pacific Time (US & Canada),0,3261,26
7.24872E+17,null,0,161,26
7.24872E+17,null,1,578,26
7.24872E+17,null,0,998,26
7.24872E+17,null,0,772,26
7.18723E+16,null,0,335,26
7.18723E+16,Caracas,0,13,26
7.18723E+16,Eastern Time (US & Canada),0,15,26
7.24872E+17,Eastern Time (US & Canada),0,766,26
7.24872E+17,Pacific Time (US & Canada),0,1,26
7.24872E+17,Madrid,0,96,26
7.24872E+17,Caracas,0,299,26
7.24872E+17,null,0,1391,26
7.24872E+17,null,0,66,26
7.24872E+17,Caracas,1,264,26
7.18714E+15,America\/Caracas,0,120,26
7.24872E+17,Caracas,1,376,26
7.24872E+17,null,0,4087,26
7.24872E+17,Caracas,1,291,26
7.24872E+17,null,1,440,26
7.18725E+16,null,0,440,26
7.18725E+16,null,1,1072,26
7.18725E+16,Eastern Time (US & Canada),0,4109,26
7.18726E+16,Central Time (US & Canada),1,1192,26
7.18726E+15,Central Time (US & Canada),0,243,26
7.18726E+14,Atlantic Time (Canada),0,3,26
7.18727E+16,America\/Halifax,0,297,26
7.18728E+16,null,0,15,26
7.24873E+17,null,0,81,26
7.24873E+17,Belgrade,0,918,26
7.24873E+17,null,1,2714,26
7.24873E+17,null,0,1159,26
7.24873E+17,Pacific Time (US & Canada),0,1357,26
7.24873E+17,null,0,1646,26
7.24873E+17,Mountain Time (US & Canada),0,1676,26
7.24873E+17,Mountain Time (US & Canada),0,11272,26
7.24873E+17,Skopje,1,2505,26
7.24873E+17,null,1,329,26
7.24873E+17,null,0,10290,26
7.24873E+17,null,0,68779,26
7.18731E+16,Pacific Time (US & Canada),0,34931,26
7.24873E+17,Tokyo,1,84,26
7.24873E+17,Singapore,0,10,26
7.24873E+17,Singapore,0,488,26
7.24873E+17,null,0,9510,26
7.24873E+17,Istanbul,0,10098,26
7.18733E+16,null,1,403,26
7.18733E+16,null,0,160,26
7.18733E+16,null,0,20722,26
7.24873E+17,null,1,215,26
7.18733E+16,null,0,20722,26
7.24873E+17,Quito,0,83,26
7.24873E+17,null,1,40,26
7.24873E+17,Pacific Time (US & Canada),1,56,26
7.24873E+17,Edinburgh,0,1912,26
7.24873E+17,Singapore,1,731,26
7.24874E+17,Eastern Time (US & Canada),0,1148,26
7.24874E+17,null,0,109,26
7.24874E+17,Amsterdam,1,97,26
7.24874E+17,Bangkok,0,1567,26
7.24874E+17,Caracas,1,282,26
7.24874E+17,Brasilia,0,498,26
7.18737E+16,Central Time (US & Canada),0,200,26
7.24874E+17,null,1,56,26
7.18737E+16,Eastern Time (US & Canada),0,1168,26
7.24874E+17,Bangkok,0,15,26
7.24874E+17,null,0,45,26
7.24874E+17,Pacific Time (US & Canada),1,27,26
7.18737E+16,null,0,433,26
7.24874E+17,Eastern Time (US & Canada),0,73,26
7.24874E+17,null,1,1797,26
7.24874E+17,Stockholm,0,3318,26
7.24874E+17,Mountain Time (US & Canada),0,206,26
7.18739E+16,Paris,1,341,26
7.24874E+17,null,0,150,26
7.24874E+17,null,0,370,26
7.24874E+17,null,0,48,26
7.24874E+17,Pacific Time (US & Canada),0,15,26
7.24874E+17,null,1,10,26
7.24874E+17,Mexico City,0,672,26
7.24874E+17,Chennai,0,323,26
7.24874E+17,Chennai,0,209,26
7.24874E+17,null,1,594,26
7.24874E+17,Chennai,1,234,26
7.24874E+17,Amsterdam,0,158,26
7.24874E+17,Baghdad,0,23480,26
7.24874E+17,null,0,116,26
7.18743E+16,Eastern Time (US & Canada),1,987,26
7.24874E+17,Beijing,0,49,26
7.24874E+17,null,1,49,26
7.18744E+16,Caracas,0,49,26
7.24874E+17,null,0,2103,26
7.18745E+14,Pacific Time (US & Canada),0,959,26
7.24874E+17,Madrid,1,63,26
7.24874E+17,Caracas,0,560,26
7.24875E+17,London,0,758,26
7.24875E+17,Pacific Time (US & Canada),0,560,26
7.18745E+16,null,1,12064,26
7.24875E+17,null,0,5,26
7.24875E+17,Paris,1,220,26
7.24875E+17,Amsterdam,1,245,26
7.24875E+17,null,0,2190,26
7.24875E+17,Atlantic Time (Canada),0,6314,26
7.24875E+17,null,0,90,26
7.18747E+16,Newfoundland,0,15513,26
7.24875E+17,Singapore,0,263,26
7.24875E+17,Eastern Time (US & Canada),0,167,26
7.18748E+16,Pacific Time (US & Canada),0,134,26
7.18748E+16,Eastern Time (US & Canada),1,126,26
7.24875E+17,null,0,373,26
7.24875E+17,null,1,177,26
7.24875E+17,null,0,16,26
7.24875E+17,London,0,2057,26
7.24875E+17,Paris,0,483,26
7.24875E+17,null,0,226,26
7.24875E+17,Indiana (East),0,18449,26
7.24875E+17,Quito,0,557,26
7.24875E+17,Bangkok,0,52,26
7.18751E+16,Caracas,0,277,26
7.24875E+17,Pacific Time (US & Canada),0,217,26
7.24875E+17,null,1,228,26
7.24875E+17,Pacific Time (US & Canada),0,31939,26
7.24875E+17,Pacific Time (US & Canada),0,163,26
7.24875E+17,null,0,9,26
7.24875E+17,Pacific Time (US & Canada),1,41,26
7.18753E+16,null,0,66997,26
7.24875E+17,Mexico City,0,1078,26
7.24875E+17,Pacific Time (US & Canada),0,89,26
7.24875E+17,null,0,10364,26
7.24875E+17,Central Time (US & Canada),1,2190,26
7.18755E+16,Nairobi,1,732,26
7.18755E+15,Abu Dhabi,0,66,26
7.24876E+17,null,0,1,26
7.24876E+17,null,1,288,26
7.24876E+17,Caracas,0,229,26
7.24876E+17,Eastern Time (US & Canada),0,510,26
7.18757E+14,New Delhi,1,1339,26
7.24876E+17,Pacific Time (US & Canada),1,48,26
7.24876E+17,Pacific Time (US & Canada),0,147,26
7.24876E+17,Paris,0,97,26
7.24876E+17,Greenland,0,23,26
7.24876E+17,Quito,0,85,26
7.24876E+17,Nairobi,0,278,26
7.24876E+17,Nairobi,0,3318,26
7.24876E+17,Pacific Time (US & Canada),0,647,26
7.24876E+17,Madrid,1,497,26
7.24876E+17,Mountain Time (US & Canada),0,32,26
7.24876E+17,Eastern Time (US & Canada),0,413,26
7.24876E+17,Pacific Time (US & Canada),0,96,26
7.24876E+17,Pacific Time (US & Canada),0,433,26
7.24876E+17,Madrid,1,683,26
7.24876E+17,Pacific Time (US & Canada),0,241,26
7.18762E+16,Pacific Time (US & Canada),0,293,26
7.18762E+16,Pacific Time (US & Canada),1,96,26
7.24876E+17,Pacific Time (US & Canada),0,2045,26
7.18764E+16,null,1,715,26
7.18764E+16,null,0,1761,26
7.18766E+16,Pacific Time (US & Canada),1,241,26
7.18767E+15,Greenland,0,549,26
7.24877E+17,null,0,623,26
7.24877E+17,Madrid,0,1161,26
7.24877E+17,London,0,546,26
7.24877E+17,Pacific Time (US & Canada),0,134,26
7.24877E+17,Central Time (US & Canada),0,4086,26
7.24877E+17,null,1,229,26
7.24877E+17,null,0,1147,26
7.24877E+17,null,0,360,26
7.24877E+17,null,0,122,26
7.24877E+17,Athens,1,184,26
7.24877E+17,Amsterdam,0,452,26
7.24877E+17,Pretoria,1,1,26
7.1877E+16,null,1,55,26
7.24877E+17,null,0,387,26
7.18771E+16,Madrid,0,79,26
7.24877E+17,Eastern Time (US & Canada),0,294,26
7.24877E+17,Eastern Time (US & Canada),1,243,26
7.24877E+17,Amsterdam,0,200,26
7.24877E+17,null,0,4427,26
7.24877E+17,null,0,445,26
7.24877E+17,null,1,1561,26
7.24877E+17,Pacific Time (US & Canada),0,51,26
7.24877E+17,null,1,16,26
7.24877E+17,null,0,167,26
7.24877E+17,Dublin,0,1199,26
7.24877E+17,Amsterdam,0,1570,26
7.24877E+17,Sarajevo,0,3029,26
7.24878E+17,Caracas,1,4936,26
7.24878E+17,Arizona,0,11272,26
7.24878E+17,Caracas,0,1501,26
7.24878E+17,Pacific Time (US & Canada),0,231,26
7.24878E+17,Pacific Time (US & Canada),1,97751,26
7.18779E+16,Pacific Time (US & Canada),1,2019,26
7.18779E+16,Madrid,0,1157,26
7.18779E+16,Madrid,0,370,26
7.1878E+16,null,0,732,26
7.24878E+17,null,0,6252,26
7.18781E+16,Eastern Time (US & Canada),0,372,26
7.24878E+17,null,0,482,26
7.24878E+17,Pacific Time (US & Canada),0,167,26
7.24878E+17,London,1,2366,26
7.24878E+17,null,0,9,26
7.18782E+16,Mountain Time (US & Canada),0,534,26
7.24878E+17,Paris,0,117632,26
7.24878E+17,Pacific Time (US & Canada),0,76,26
7.18783E+16,Amsterdam,0,282,26
7.24878E+17,Madrid,1,1335,26
7.24878E+17,Pacific Time (US & Canada),0,17,26
7.24878E+17,Pacific Time (US & Canada),0,214,26
7.24878E+17,null,0,92,26
7.24878E+17,Pacific Time (US & Canada),0,473,26
7.24878E+17,null,0,118,26
7.24878E+17,Greenland,1,195,26
7.24879E+17,Pacific Time (US & Canada),0,33,26
7.24879E+17,Rome,0,174183,26
7.18786E+16,Pacific Time (US & Canada),0,455,26
7.24879E+17,Mexico City,1,339,26
7.18787E+16,null,0,12596,26
7.18788E+15,Kuala Lumpur,0,2155,26
7.24879E+17,null,0,4636,26
7.24879E+17,null,0,1081,26
7.24879E+17,Baghdad,0,158,26
7.24879E+17,Brasilia,0,233,26
7.24879E+17,null,0,4,26
7.24879E+17,null,0,36,26
7.24879E+17,Pacific Time (US & Canada),0,FALSE,26
7.1879E+16,Mountain Time (US & Canada),0,595,26
7.24879E+17,Pacific Time (US & Canada),0,746,26
7.24879E+17,Pacific Time (US & Canada),0,444,26
7.24879E+17,Pacific Time (US & Canada),0,1732,26
7.24879E+17,Pacific Time (US & Canada),0,111,26
7.24879E+17,Mountain Time (US & Canada),0,111,26
7.24879E+17,null,0,1999,26
7.24879E+17,Mountain Time (US & Canada),0,4348,26
7.24879E+17,Pacific Time (US & Canada),0,108051,26
7.24879E+17,Mountain Time (US & Canada),0,4487,26
7.24879E+17,Pacific Time (US & Canada),0,1878,26
