Date,Day,ID2,Followers,Friends,Status_Count,Time_zone,Geo_enabled,Language
2,25,259817210,4086,185,38373,4,1,9
2,25,341276226,65,375,464,0,1,9
2,25,3760220793,55,0,118185,0,0,9
2,25,59857369,423,472,11516,6,1,9
2,25,108568053,265,315,7024,4,1,9
2,25,3343147779,1205,473,25455,8,0,9
2,25,2773832083,6052,873,542319,4,1,9
2,25,133873394,6657,2812,634192,4,1,9
2,25,1633819789,3244,1789,305602,4,0,9
2,25,944314202,98,166,5843,0,0,9
2,25,3856050389,22,32,3817,0,0,9
2,25,2894747794,883,869,13210,0,1,9
2,25,347919332,1639,1981,8402,4,1,9
2,25,139103913,52677,6159,1751579,4,0,9
2,25,76664119,198204,4417,171147,5,0,9
2,25,2228894509,1004,2106,14421,0,1,9
2,25,347919332,1639,1981,8403,4,1,9
2,25,340877810,1082,26,381213,4,0,9
2,25,315970954,85,455,3824,0,1,9
2,25,5107341,15938,339,309416,0,1,9
2,25,4519163603,46,62,1438,0,0,9
2,25,225647847,50358,25849,2835226,4,0,9
2,25,225647847,50358,25849,2835232,4,0,9
2,25,2461753927,2038,189,5062,0,1,9
2,25,2312124476,1810,814,3331,0,0,9
2,25,2377733850,803,132,771,0,1,9
2,25,1334965027,967,9,1080634,4,0,9
2,25,1334965027,967,9,1080640,4,0,9
2,25,29489278,376,1026,4956,1,1,9
2,25,3091317357,276,0,123791,5,0,9
2,25,3091317357,276,0,123792,5,0,9
2,25,2458254555,208,247,10528,0,1,9
2,25,29491384,4370,511,78946,1,1,9
2,25,3346693216,386,166,1361,0,0,9
2,25,4831511181,25,71,1526,0,0,9
2,25,139103913,52677,6159,1751590,4,0,9
2,25,3436045019,6413,6465,7982,5,0,9
2,25,299375911,163,375,2295,10,0,9
2,25,500163787,132,325,9020,5,1,9
2,25,2905481583,40,301,10036,5,0,9
2,25,196272490,1375,545,46743,5,1,9
2,25,3738072326,94,109,12451,8,0,9
2,25,4488811099,461,386,29812,0,0,9
2,25,1379686730,696,737,37369,8,0,9
2,25,4748375472,52,60,16566,8,0,9
2,25,196272490,1375,545,46744,5,1,9
2,25,151885361,10667,689,111148,4,1,9
2,25,4488811099,461,382,29813,0,0,9
2,25,2865747875,1694,1393,55005,0,0,9
2,25,437115062,11314,1633,8625,6,1,9
2,25,2884070535,3063,3368,12130,1,0,9
2,25,67821606,666,551,55682,5,1,9
2,25,706066746,907,566,13232,3,0,9
2,25,3420189821,199903,5962,16424,1,1,9
2,25,3363866238,227,119,12055,0,0,9
2,25,55387749,126896,170,103225,6,1,9
2,25,87690452,125248,7535,142147,6,1,9
2,25,290060246,89,512,277,0,0,9
2,25,305833122,119,295,200,4,0,9
2,25,293791614,73525,357,767278,4,1,9
2,25,88537980,114102,1586,454571,5,0,9
2,25,133945128,2851815,106,172632,6,0,9
2,25,634813963,814,449,2722,6,1,9
2,25,1702158356,103,248,2129,0,0,9
2,25,295673519,123,632,3671,6,1,9
2,25,491423792,430,295,78813,0,0,9
2,25,1851699774,485,353,20659,4,0,9
2,25,1851699774,485,353,20661,4,0,9
2,25,2479227132,357,257,85340,5,0,9
2,25,3422531092,344,655,1702,8,1,9
2,25,17651392,69083,3291,59264,4,1,9
2,25,329746259,29129,7556,132675,3,0,9
2,25,4871665582,13,135,4348,0,0,9
2,25,256194381,4351,574,1703,3,1,9
2,25,3130819306,313,214,36392,4,0,9
2,25,2503801196,62,15,19961,8,0,9
2,25,227405179,14555,1478,260011,6,1,9
2,25,227405179,14555,1478,260011,6,1,9
2,25,460388220,641,539,3915,8,1,9
2,25,3422474475,500,1033,117619,5,0,9
2,25,131892703,1418,935,441447,4,1,9
2,25,928743883,62172,483,12557,6,0,9
2,25,460388220,641,539,3917,8,1,9
2,25,248894027,4062,1801,21332,5,1,9
2,25,460388220,641,539,3922,8,1,9
2,25,460388220,641,539,3924,8,1,9
2,25,2353375021,66926,2823,240987,4,1,9
2,25,974809158,1511,1889,30219,0,0,9
2,25,3272059338,108,156,133,0,0,9
2,25,2873046720,1219,1450,58512,0,0,9
2,25,4488811099,462,386,29813,0,0,9
2,25,4488811099,462,382,29814,0,0,9
2,25,437115062,11314,1633,8626,6,1,9
2,25,357229275,11341,11333,334515,0,1,9
2,25,705234714,331,445,3519,2,0,9
2,25,2400260346,36703,6497,195850,4,0,9
2,25,4836403846,716,758,13956,0,1,9
2,25,159855492,348,2019,3710,3,0,9
2,25,362584900,1055,1132,19298,0,1,9
2,25,35013719,6291831,877,293640,5,0,9
2,25,1963494824,995,1960,5226,5,1,9
2,25,139103913,52677,6160,1751604,4,0,9
2,25,167395703,1044,578,162739,0,1,9
2,25,4769953094,522,1083,6471,0,0,9
2,25,56026275,11272,1080,980754,3,0,9
2,25,4746026745,45,133,1062,0,0,9
2,25,40180432,3288,1434,106282,3,0,9
2,25,1963494824,995,1960,5229,5,1,9
2,25,990734863,929,1524,27422,8,1,9
2,25,2161753183,124,111,1692,1,0,9
2,25,4789684020,95,406,191,0,0,9
2,25,278885272,199,691,25847,6,1,9
2,25,2750085363,845,582,21262,6,0,9
2,25,174348474,10121,6980,503298,4,0,9
2,25,522593501,6843,2862,171269,4,0,9
2,25,1707450967,3190,1369,107756,4,0,9
2,25,2525505661,392,317,1878,2,1,9
2,25,1470391218,158,468,6022,0,0,9
2,25,2393490350,348,27,802465,2,1,9
2,25,871075112,84006,90,1174393,6,1,9
2,25,2155488458,459,49,391871,0,1,9
2,25,1236733670,776,248,563221,4,1,9
2,25,2416045898,102,20,272373,0,0,9
2,25,1386071005,659,233,1123011,3,0,9
2,25,2149072611,62,28,781468,6,0,9
2,25,1236733670,776,248,563225,4,1,9
2,25,733320223,279,105,778864,3,1,9
2,25,2149072611,62,28,781479,6,0,9
2,25,1386071005,659,233,1123024,3,0,9
2,25,4038525734,110,72,1185,0,0,9
2,25,4038525734,110,72,1186,0,0,9
2,25,247130008,136,358,906,0,0,9
2,25,465478461,79232,41336,290878,6,1,9
2,25,247130008,136,358,907,0,0,9
2,25,4018976477,265,64,15689,0,0,9
2,25,35724135,306,1301,20949,5,0,9
2,25,42832810,590512,76641,1330486,4,0,9
2,25,109372710,503,797,22319,4,1,9
2,25,458291313,1479,1101,3157,0,0,9
2,25,52071567,3389,3552,74344,4,1,9
2,25,2559433053,840,253,2874,0,1,9
2,25,2815360948,316,459,12794,0,0,9
2,25,375282817,426,572,9384,4,0,9
2,25,3212982333,285,1,642163,0,0,9
2,25,2815360948,316,459,12795,0,0,9
2,25,290960217,181,505,18294,6,0,9
2,25,309596824,8,61,34,0,0,9
2,25,2858574140,35,162,6948,0,1,9
2,25,279217687,4112,348,3832,6,1,9
2,25,2414869070,715,11,164287,0,0,9
2,25,2537156887,903,2036,60752,0,0,9
2,25,188198495,2938,105,7506,6,1,9
2,25,1941110808,4146,2905,127537,4,0,9
2,25,146087611,1422447,505444,264949,3,1,9
2,25,264802537,6204,4454,69415,5,1,9
2,25,196231542,14171,4210,72206,0,1,9
2,25,901776590,44,155,3269,0,0,9
2,25,2330521680,14,69,1414,0,0,9
2,25,2583705270,877,112,432046,0,0,9
2,25,3411123502,8074,8779,15696,0,1,9
2,25,2159762252,142,65,59217,0,0,9
2,25,625214523,399,218,40082,6,0,9
2,25,114513038,299,1027,22672,4,0,9
2,25,194594969,446,103,19394,4,1,9
2,25,434585942,17468,5597,213208,6,1,9
2,25,72603494,5892,962,10041,4,0,9
2,25,68564610,12922,2639,51759,4,1,9
2,25,3237180035,16,68,6188,0,0,9
2,25,261794816,30,128,343,6,1,9
2,25,52862940,540,1611,8689,8,1,9
2,25,171299971,233348,473,945581,4,0,9
2,25,264802537,6204,4454,69421,5,1,9
2,25,780619814,317,669,31508,4,1,9
2,25,7.13201E+17,198,213,1098,0,1,9
2,25,150710587,251,296,7192,8,1,9
2,25,351114460,2130,312,8107,5,0,9
2,25,2523435893,1639,2247,117582,1,1,9
2,25,1120459002,443,1796,82419,0,1,9
2,25,156733637,162,32,8048,0,1,9
2,25,114555389,297,75,21147,6,1,9
2,25,158012896,10834,2823,151373,4,0,9
2,25,2546259913,281,73,4587,0,0,9
2,25,57718004,317,588,12110,4,1,9
2,25,61683736,2797,1949,278266,4,0,9
2,25,130520666,2373,3249,40951,6,1,9
2,25,130520666,2373,3249,40952,6,1,9
2,25,2427905690,3159,3165,512840,4,0,9
2,25,3091317357,276,0,123801,5,0,9
2,25,4830885365,26,117,15,0,0,9
2,25,635350037,7789,686,28670,5,0,9
2,25,414941319,8163,50,30485,6,0,9
2,25,478825193,74993,63226,10661,4,0,9
2,25,78223592,1233,818,41578,4,1,9
2,25,114834301,135034,225,26164,3,0,9
2,25,2327307854,7929,7334,7419,1,0,9
2,25,188838154,4257,372,72817,6,1,9
2,25,1344816876,357,374,8955,0,1,9
2,25,7.23146E+17,1,12,10,0,0,9
2,25,7.19979E+17,18,172,37,0,0,9
2,25,4571971281,1451,2893,52410,8,0,9
2,25,333931813,161,267,4265,0,0,9
2,25,205092861,567,663,18764,6,1,9
2,25,205092861,567,663,18764,6,1,9
2,25,1403865704,942,919,13448,0,1,9
2,25,934944727,137,255,3139,1,0,9
2,25,4906216923,365,890,1234,0,0,9
2,25,7.01848E+17,53,234,205,0,1,9
2,25,469064277,1990,1279,422969,6,0,9
2,25,3221698274,116,271,678,0,0,9
2,25,2731688183,529,655,3267,0,1,9
2,25,4821682694,51,198,262,0,0,9
2,25,7.17392E+17,12,191,46,0,0,9
2,25,3914664506,110,131,566,0,0,9
2,25,4753743254,115,230,298,0,0,9
2,25,524033825,126,216,782,5,0,9
2,25,4358493134,85,128,435,0,0,9
2,25,3405452480,95,203,685,0,0,9
2,25,3362302273,100,199,711,0,0,9
2,25,3585298993,90,152,583,0,0,9
2,25,4845253652,24,169,232,0,0,9
2,25,4815739767,100,263,295,0,0,9
2,25,1330526262,97,130,606,0,0,9
2,25,4753420818,115,240,300,0,0,9
2,25,4358822832,82,85,441,0,0,9
2,25,4379199139,85,114,427,0,0,9
2,25,4754049386,99,227,301,0,0,9
2,25,3396129533,61,127,386,8,1,9
2,25,3273397202,125,283,715,0,0,9
2,25,4749692844,86,109,311,0,0,9
2,25,7.17372E+17,12,150,45,0,0,9
2,25,3607478053,98,99,609,0,0,9
2,25,4753263852,91,138,311,0,0,9
2,25,4853766376,58,178,276,0,0,9
2,25,4758357726,89,263,306,0,0,9
2,25,4824394887,41,170,284,0,0,9
2,25,4815472348,43,173,298,0,0,9
2,25,4763353812,112,243,300,0,0,9
2,25,4754750119,68,205,310,0,0,9
2,25,147343635,25586,6328,364412,8,0,9
2,25,3102121971,2721,1905,19941,0,0,9
2,25,398052468,2352,442,4109,5,1,9
2,25,425092108,7123,3217,468203,6,1,9
2,25,6135622,80650,125,55350,2,1,9
2,25,1021859672,941,1074,3957,6,0,9
2,25,103112026,135,515,2185,8,0,9
2,25,121666716,493,1979,62412,0,0,9
2,25,279217687,4112,348,3832,6,1,9
2,25,335291328,1444,772,58855,10,1,9
2,25,805578618,920,814,57403,5,0,9
2,25,2786798004,23008,164,221161,4,0,9
2,25,545349284,755,669,55089,5,1,9
2,25,284826787,71,450,179,0,1,9
2,25,1452477602,221,7,295050,8,0,9
2,25,201983779,212122,215717,214580,6,0,9
2,25,1427528910,45,95,35912,1,0,9
2,25,312956652,4311,2753,27847,0,1,9
2,25,993649740,4032,618,324214,6,0,9
2,25,162814194,361,270,4105,0,1,9
2,25,205781957,997,1843,4504,0,0,9
2,25,578423303,1412,813,647008,6,1,9
2,25,150040761,86,615,13940,0,0,9
2,25,2541723350,41,1,124990,0,0,9
2,25,1610644513,544,291,386069,2,1,9
2,25,163516751,722,1179,73408,3,0,9
2,25,121666716,493,1979,62416,0,0,9
2,25,557764931,1516,691,137870,3,0,9
2,25,1375822548,2835,2906,265253,3,1,9
2,25,121666716,493,1979,62418,0,0,9
2,25,211901420,4886,367,22231,4,0,9
2,25,583918235,1169,19,17050,4,0,9
2,25,211901420,4886,367,22239,4,0,9
2,25,3448990649,232,151,38028,0,0,9
2,25,2355136122,705,1817,27053,0,1,9
2,25,7.01729E+17,54,101,912,0,1,9
2,25,993649740,4032,618,324219,6,0,9
2,25,3307280010,190,968,31493,0,0,9
2,25,2398578770,224,146,44492,7,0,9
2,25,3526906156,70,331,727,8,0,9
2,25,836466847,5326,1343,46570,1,0,9
2,25,151098864,59595,29744,63995,4,0,9
2,25,91172506,15804,136,13348,4,1,9
2,25,299755651,2337,1016,41381,4,0,9
2,25,2881594719,98,460,36638,5,0,9
2,25,403679277,33149,8,92238,0,0,9
2,25,703577784,114,108,31872,6,0,9
2,25,1901301656,5700,257,50756,5,1,9
2,25,1406780724,117,527,880,0,1,9
2,25,113162751,1899,2001,134980,5,1,9
2,25,3422577706,191,282,4659,5,1,9
2,25,1120630939,8,169,130,0,0,9
2,25,1452968130,240,1,46779,6,0,9
2,25,211286735,564,662,29151,4,0,9
2,25,2389402069,476,581,10768,5,1,9
2,25,214123335,159465,520,92274,5,1,9
2,25,320791284,24351,1,158439,5,0,9
2,25,533549709,24,14,28104,0,0,9
2,25,440190729,60,124,3880,0,1,9
2,25,730025582,155,143,1642,0,1,9
2,25,3258386145,18,144,4567,8,0,9
2,25,2686840032,38,103,7407,0,0,9
2,25,2866255139,267,55,8164,0,1,9
2,25,2301920803,2940,3029,18510,1,1,9
2,25,960463844,2487,1445,4968,0,1,9
2,25,2792537382,4436,226,155836,4,0,9
2,25,86444881,168584,640,131415,6,1,9
2,25,2596683007,3435,217,1251,6,0,9
2,25,2826979879,4950,111,954,5,0,9
2,25,2395318350,46175,569,4761,6,0,9
2,25,2595893556,4737,121,1125,5,0,9
2,25,57333011,1020531,1005,78361,5,1,9
2,25,2595910374,8888,106,1099,5,0,9
2,25,2596009483,5520,167,1004,5,0,9
2,25,2290309310,13958,384,1048,5,0,9
2,25,2842153126,2006,86,1342,5,0,9
2,25,2842062183,1172,74,963,6,0,9
2,25,1684048940,32648,353,1922,5,0,9
2,25,2279773118,43849,157,2798,6,0,9
2,25,871176834,458,36,2585,6,0,9
2,25,2279787775,26096,28,1323,6,1,9
2,25,1241668681,109528,679,1790,5,0,9
2,25,2595989479,6955,109,698,5,0,9
2,25,89078027,17318,723,20832,5,1,9
2,25,3407729716,3058,136,6041,5,0,9
2,25,2941644267,100093,2680,65185,4,1,9
2,25,519706573,96259,679,632610,4,1,9
2,25,1389879272,37574,3073,124477,4,0,9
2,25,885342474,7091,91,40349,6,0,9
2,25,3004159541,718,359,53456,0,0,9
2,25,3807482368,339,387,99455,8,0,9
2,25,4753661836,2971,3014,174970,5,0,9
2,25,2319822036,261,20,238572,0,0,9
2,25,2964471371,403,512,6409,0,1,9
2,25,139103913,52677,6165,1751651,4,0,9
2,25,2278133827,1260,3377,13685,5,1,9
2,25,4854294431,152,131,13464,8,0,9
2,25,626162530,1165,941,479576,3,0,9
2,25,521031507,222,301,4043,0,1,9
2,25,752800776,543,403,26560,5,1,9
2,25,7.23932E+17,82,503,75,0,0,9
2,25,6135622,80651,125,55351,2,1,9
2,25,2666143236,31788,2661,657254,1,0,9
2,25,724884596,783,584,41648,5,1,9
2,25,1417145342,5713,3516,397246,0,0,9
2,25,1008782191,198,183,33647,0,0,9
2,25,398868306,10815,30,45968,0,1,9
2,25,311935685,8863,442,21260,1,0,9
2,25,14333756,953057,6391,178838,5,1,9
2,25,1452477602,221,7,295088,8,0,9
2,25,424386209,5853,3916,34169,0,1,9
2,25,400220624,49,183,8652,0,1,9
2,25,62713474,283,637,2901,5,1,9
2,25,1901301656,5700,257,50757,5,1,9
2,25,393185608,78,408,8531,0,1,9
2,25,243731836,229,152,1914,3,1,9
2,25,242433727,2139,2404,39702,0,1,9
2,25,206533261,13041,2786,19729,5,1,9
2,25,266298643,3918,998,20485,4,1,9
2,25,2954755895,650,530,10291,0,1,9
2,25,392762313,593,545,29061,3,1,9
2,25,426808447,1036,863,7839,0,1,9
2,25,126427570,2840,3263,196211,0,1,9
2,25,803560680,4122,1100,84829,5,1,9
2,25,188890229,3585,69,80818,6,0,9
2,25,2773832083,6055,873,542372,4,1,9
2,25,133873394,6657,2812,634244,4,1,9
2,25,2450701819,97709,11995,27894,3,0,9
2,25,2278133827,1259,3377,13686,5,1,9
2,25,2813160025,8299,260,150058,4,0,9
2,25,337953390,11682,9059,72173,4,0,9
2,25,7.11035E+17,56,172,11247,0,0,9
2,25,633890374,1159,197,48996,6,1,9
2,25,493470331,275,219,8762,0,1,9
2,25,4614161794,3530,5003,26134,8,1,9
2,25,2278133827,1259,3377,13688,5,1,9
2,25,3561796578,429,493,2387,0,0,9
2,25,178923222,54403,2462,34539,5,1,9
2,25,735502423,11634,4599,137490,4,0,9
2,25,385982971,2227,4,33604,8,0,9
2,25,543529170,462,474,20759,5,0,9
2,25,7.07216E+17,115,231,60,8,0,9
2,25,89434156,12178,632,49622,1,0,9
2,25,404687306,3052,1,30481,1,0,9
2,25,269623890,466,1205,7971,4,1,9
2,25,771142387,879,466,10107,0,0,9
2,25,1122972366,1287,589,21239,5,1,9
2,25,4876640788,221,218,4356,0,0,9
2,25,547333503,34,130,486,5,0,9
2,25,464366987,94,253,2981,0,0,9
2,25,133873394,6657,2812,634250,4,1,9
2,25,610297947,1452,936,10543,5,1,9
2,25,385165429,9631,9892,37461,0,0,9
2,25,272493251,966,77,35482,3,0,9
2,25,2800901878,1059,1416,4730,8,0,9
2,25,4794374301,258,68,440,3,1,9
2,25,434807722,60455,278,124280,3,0,9
2,25,142439163,98,266,504,3,0,9
2,25,66672491,441,391,43502,5,0,9
2,25,434807722,60455,278,124280,3,0,9
2,25,171299971,233391,473,945615,4,0,9
2,25,2551109340,1153,1195,12725,8,0,9
2,25,3413617690,67,49,377,0,0,9
2,25,138245731,95,209,1060,0,1,9
2,25,94736884,7029,6921,226222,6,0,9
2,25,18696458,715,141,216576,6,1,9
2,25,2430181188,2035,1908,80730,3,0,9
2,25,1468283792,1896,539,391426,4,0,9
2,25,159280904,957,1865,3174,3,0,9
2,25,244823585,2368,69,58850,5,1,9
2,25,7.12229E+17,106,243,155,0,0,9
2,25,139103913,52679,6166,1751664,4,0,9
2,25,3116131966,737,753,16842,0,1,9
2,25,1418871882,1108,2325,17441,4,1,9
2,25,3203096980,468,1262,9712,4,1,9
2,25,1242009134,2363,153,588,8,0,9
2,25,257630485,131,177,1863,0,0,9
2,25,104649135,166,274,6332,4,1,9
2,25,4889499495,6,55,736,0,0,9
2,25,844160977,18947,4529,4804,4,1,9
2,25,4889499495,6,55,738,0,0,9
2,25,1378321969,42,119,1155,0,1,9
2,25,4889499495,6,55,742,0,0,9
2,25,370518979,193,504,1638,0,0,9
2,25,1386071005,659,233,1123044,3,0,9
2,25,1386071005,659,233,1123044,3,0,9
2,25,543748840,394,328,96312,6,1,9
2,25,1559367494,1533,4596,23187,0,0,9
2,25,177295788,1275,1634,38956,10,1,9
2,25,3102121971,2720,1905,19979,0,0,9
2,25,574990832,18228,11882,113111,0,1,9
2,25,220587707,256,235,2919,3,1,9
2,25,4889499495,6,55,753,0,0,9
2,25,3000274463,794,192,128570,0,0,9
2,25,4889499495,6,55,758,0,0,9
2,25,2717793902,17,35,4754,0,0,9
2,25,2407896428,82,178,13192,0,0,9
2,25,329746259,29127,7556,132681,3,0,9
2,25,353156874,20279,16200,61619,3,1,9
2,25,7.23932E+17,82,503,83,0,0,9
2,25,166275230,120535,372,36408,3,1,9
2,25,166275230,120535,372,36409,3,1,9
2,25,2488866044,625,1284,12207,6,1,9
2,25,14056053,533,1228,12703,6,1,9
2,25,1242009134,2363,153,589,8,0,9
2,25,715360648,364,777,19556,0,1,9
2,25,2488866044,625,1284,12209,6,1,9
2,25,14056053,533,1234,12704,6,1,9
2,25,575343577,1273,1342,204116,5,0,9
2,25,1395447534,1355,880,114352,1,0,9
2,25,241949573,320,505,4780,0,1,9
2,25,4119871515,30,157,36,5,0,9
2,25,2551028251,1043,1404,14770,8,0,9
2,25,145802745,655882,1125,363003,5,1,9
2,25,1242009134,2363,153,589,8,0,9
2,25,1894896583,136,423,22670,0,0,9
2,25,52236744,111552,7644,1452153,4,0,9
2,25,3354586803,861,849,69786,1,0,9
2,25,138764252,18607,2241,67616,5,1,9
2,25,177390100,11,31,2915,0,0,9
2,25,2797640367,332,1,40216,0,0,9
2,25,464366987,94,253,2985,0,0,9
2,25,148575948,113,653,748,6,1,9
2,25,836466847,5331,1343,46571,1,0,9
2,25,35541975,1408080,3523,380084,6,1,9
2,25,538482925,86,117,3515,10,1,9
2,25,1047346064,60,207,1398,6,0,9
2,25,156733637,163,32,8175,0,1,9
2,25,343798475,11609,676,13282,6,0,9
2,25,270633386,17692,313,14448,6,1,9
2,25,535660244,2474,340,1639,4,0,9
2,25,3081828921,451,1148,906,5,0,9
2,25,3907486637,13511,44,38986,8,0,9
2,25,155631317,600,1058,80633,4,1,9
2,25,230613708,2926,1918,14719,1,1,9
2,25,4424423595,3860,4603,75057,1,0,9
2,25,4368443126,28,50,9711,8,0,9
2,25,237068909,5363,4047,272481,5,0,9
2,25,108622448,18738,8407,27165,3,0,9
2,25,130234556,24112,8895,22978,3,1,9
2,25,2474093383,320,184,31613,0,0,9
2,25,477064225,819,2103,8053,6,1,9
2,25,920294166,99,519,1233,3,1,9
2,25,852942440,2280,1899,208532,8,0,9
2,25,7.1228E+17,47,452,55,0,1,9
2,25,222505033,269,1487,14469,5,1,9
2,25,491423792,430,295,78815,0,0,9
2,25,491423792,430,295,78815,0,0,9
2,25,595090482,311,758,404,0,0,9
2,25,225068660,109,379,8973,6,1,9
2,25,340517136,75,153,4719,6,0,9
2,25,2856949827,1332,3425,16817,0,1,9
2,25,3829679479,104,158,5980,0,0,9
2,25,1394775032,1100,1112,9172,2,0,9
2,25,140612230,380,95,39231,0,0,9
2,25,3223213794,488,479,21927,8,1,9
2,25,153215393,74,207,198,5,0,9
2,25,4267188135,15665,13675,107028,8,0,9
2,25,1242009134,2363,153,590,8,0,9
2,25,53936897,14101,15511,546606,4,1,9
2,25,155376172,3845,2261,60811,5,1,9
2,25,241949573,320,505,4782,0,1,9
2,25,568588101,340,719,3382,5,1,9
2,25,2784129023,1941,1673,486,5,0,9
2,25,300405680,30031,1847,146947,3,1,9
2,25,4906216923,365,890,1235,0,0,9
2,25,1328698830,4156,3474,109987,0,1,9
2,25,155376172,3845,2261,60820,5,1,9
2,25,18172386,17279,7991,153384,5,0,9
2,25,287378119,32893,925,32494,0,0,9
2,25,407406032,305,865,252,0,0,9
2,25,2489875218,1482,1979,14171,8,0,9
2,25,166529175,437,142,5098,1,1,9
2,25,957510522,38939,5561,111545,4,0,9
2,25,4143673875,50,5,31580,8,0,9
2,25,898284780,345,2002,12382,0,1,9
2,25,3306743584,714,1326,1777,0,0,9
2,25,337784491,15,80,307,6,1,9
2,25,7.1744E+17,74,78,366,8,0,9
2,25,898284780,345,2002,12383,0,1,9
2,25,118794845,1342,315,580807,0,0,9
2,25,898284780,345,2002,12384,0,1,9
2,25,4701650657,38,139,247,0,0,9
2,25,263980293,9300,496,29290,3,0,9
2,25,301402436,1699,1731,25758,1,1,9
2,25,328686317,1958,837,622628,6,0,9
2,25,136085543,4680,4224,129736,4,0,9
2,25,145992645,1367306,370,108423,1,1,9
2,25,3895788857,213,31,10236,0,0,9
2,25,2522729850,19,69,104,3,0,9
2,25,308580249,2085,1765,45495,4,0,9
2,25,560934027,5925,2433,30060,5,0,9
2,25,7.07635E+17,196,164,1046,1,0,9
2,25,488098910,275,151,2590,8,0,9
2,25,378908447,7305,7840,32460,4,0,9
2,25,117274223,392,168,15197,4,1,9
2,25,1938991424,1811,4996,19035,0,1,9
2,25,4724408850,62,166,2781,0,0,9
2,25,4454607616,761,2,93758,0,0,9
2,25,2900944637,622,260,50195,0,1,9
2,25,1683595794,399,973,2104,0,0,9
2,25,1538377147,4817,4816,63001,1,1,9
2,25,4828170103,12,46,882,0,0,9
2,25,125208541,1998,2050,818983,6,0,9
2,25,384519321,515,951,630533,10,0,9
2,25,122840266,658,1284,644769,6,1,9
2,25,3302086366,488,930,1445,8,0,9
2,25,4143689974,46,0,31275,8,0,9
2,25,889535646,11455,9238,603240,4,0,9
2,25,277758301,1541,2737,8606,0,1,9
2,25,2427905690,3160,3165,512931,4,0,9
2,25,1084964587,53,33,5727,3,0,9
2,25,277758301,1541,2737,8608,0,1,9
2,25,4911039076,1053,3136,4866,0,0,9
2,25,2463736220,268,145,336809,6,0,9
2,25,3144941273,18,47,166,8,0,9
2,25,92435772,44,259,990,3,1,9
2,25,2511011460,65,347,5254,8,0,9
2,25,118794845,1342,315,580944,0,0,9
2,25,2482436796,1237,1451,33966,0,0,9
2,25,4221599193,328,719,10163,0,0,9
2,25,4875044727,419,1032,7517,8,0,9
2,25,321425308,4948,4839,26536,3,1,9
2,25,27280886,34645,33,172733,6,1,9
2,25,2898708263,1422,584,1101,3,1,9
2,25,482278419,15354,68,34602,6,1,9
2,25,2180321150,2752,400,23038,8,1,9
2,25,2490751225,57339,36182,251803,6,0,9
2,25,2723268929,2819,2985,24897,4,0,9
2,25,473472787,17892,77,333362,5,0,9
2,25,4871390032,94,235,1233,0,0,9
2,25,142646733,14213,434,83093,3,1,9
2,25,29491384,4372,511,78952,1,1,9
2,25,124172948,5655624,158,2838866,4,0,9
2,25,2482402712,40,50,1906,0,0,9
2,25,418809624,2676,3723,3139,0,1,9
2,25,2807784695,211,61,6710,0,0,9
2,25,1206800761,246,359,1132,5,0,9
2,25,2778609626,532,0,156563,0,0,9
2,25,1912849166,181,356,9723,0,1,9
2,25,2997820802,312,632,9748,0,0,9
2,25,367210075,73859,47252,99041,1,1,9
2,25,141412964,190,413,10099,6,0,9
2,25,124172948,5655629,158,2838872,4,0,9
2,25,277710369,202,195,1463,3,1,9
2,25,57386125,2888,1194,124472,4,0,9
2,25,7.03592E+17,17,69,123,0,0,9
2,25,7.19644E+17,11,46,131,0,0,9
2,25,253768252,888,2258,18309,6,0,9
2,25,633890374,1159,197,49025,6,1,9
2,25,3044741986,44,104,73,5,1,9
2,25,25388887,50,124,980,3,0,9
2,25,7.21672E+17,28,198,228,0,0,9
2,25,2551100816,813,1055,14555,8,0,9
2,25,5493242,59589,1735,110137,1,0,9
2,25,531640194,73,99,2907,0,0,9
2,25,2340409368,2704,153,3902,0,1,9
2,25,289493464,9,55,191,0,0,9
2,25,7.07651E+17,40,221,114,0,0,9
2,25,1440224143,108,281,6073,5,1,9
2,25,264974689,91,166,13801,0,0,9
2,25,329746259,29127,7556,132682,3,0,9
2,25,325756456,5128,300,12081,6,1,9
2,25,4817833749,1314,4998,23306,0,0,9
2,25,222659442,139,442,4934,0,0,9
2,25,515594527,612,220,62279,6,1,9
2,25,1132246506,209,224,10444,0,1,9
2,25,2482151953,475,1676,13573,6,1,9
2,25,219638879,1063,66,3216,1,0,9
2,25,879008306,50,59,1976,0,0,9
2,25,564342184,919,1124,11963,4,0,9
2,25,564342184,919,1124,11963,4,0,9
2,25,459607823,59,44,26467,3,1,9
2,25,3510234446,502,1622,1308,0,0,9
2,25,2204559947,246,345,6165,0,0,9
2,25,75732594,61898,26718,738660,6,1,9
2,25,204932215,595,592,9600,6,1,9
2,25,2670610358,4451,4166,18041,6,1,9
2,25,52236744,111551,7650,1452182,4,0,9
2,25,366980458,88,265,606,0,1,9
2,25,7.19555E+17,46,116,1139,0,0,9
2,25,56026275,11272,1080,980789,3,0,9
2,25,245793394,258,523,8392,0,1,9
2,25,458852700,749,1379,6799,6,1,9
2,25,17485551,4093939,3365,868910,4,1,9
2,25,600499984,96339,517,81770,6,1,9
2,25,3312675823,428,241,6120,0,0,9
2,25,4895299990,33,49,2934,0,0,9
2,25,1226797320,3519,3472,111274,0,0,9
